,Company_id,id_visiter,time_enter,time_exit
436,2,239,2020-01-01 20:18:03,2020-01-01 20:26:28
437,2,237,2020-01-01 20:23:50,2020-01-01 20:28:07
438,1,239,2020-01-01 20:26:28,2020-01-01 20:28:08
439,2,241,2020-01-01 20:28:43,2020-01-01 20:33:49
440,4,239,2020-01-01 20:28:08,2020-01-01 20:33:59
441,1,242,2020-01-01 20:31:10,2020-01-01 20:36:01
442,1,241,2020-01-01 20:33:49,2020-01-01 20:36:26
443,3,243,2020-01-01 20:35:56,2020-01-01 20:37:26
444,3,244,2020-01-01 20:41:57,2020-01-01 20:44:30
445,2,245,2020-01-01 20:46:24,2020-01-01 20:53:58
446,1,247,2020-01-01 20:55:38,2020-01-01 20:59:53
447,5,250,2020-01-01 21:09:11,2020-01-01 21:09:11
448,1,250,2020-01-01 21:09:11,2020-01-01 21:11:37
449,1,249,2020-01-01 21:05:24,2020-01-01 21:11:50
450,5,246,2020-01-01 20:51:34,2020-01-01 21:13:50
451,2,246,2020-01-01 21:13:50,2020-01-01 21:14:15
452,4,251,2020-01-01 21:16:07,2020-01-01 21:19:06
453,5,248,2020-01-01 21:00:32,2020-01-01 21:22:31
454,1,251,2020-01-01 21:19:06,2020-01-01 21:25:04
455,4,248,2020-01-01 21:22:31,2020-01-01 21:27:37
456,1,253,2020-01-01 21:24:10,2020-01-01 21:28:12
457,2,251,2020-01-01 21:25:04,2020-01-01 21:28:24
458,2,254,2020-01-01 21:28:34,2020-01-01 21:32:46
459,2,256,2020-01-01 21:33:03,2020-01-01 21:35:22
460,4,256,2020-01-01 21:35:22,2020-01-01 21:39:07
461,5,252,2020-01-01 21:22:26,2020-01-01 21:43:02
462,1,257,2020-01-01 21:40:39,2020-01-01 21:45:38
463,4,252,2020-01-01 21:43:02,2020-01-01 21:46:22
464,2,257,2020-01-01 21:45:38,2020-01-01 21:54:03
465,3,258,2020-01-01 21:48:27,2020-01-01 21:54:54
466,1,259,2020-01-01 21:53:45,2020-01-01 21:57:16
467,1,258,2020-01-01 21:54:54,2020-01-01 22:01:55
468,1,260,2020-01-01 21:59:13,2020-01-01 22:06:34
469,4,260,2020-01-01 22:06:34,2020-01-01 22:09:55
470,1,261,2020-01-01 22:05:28,2020-01-01 22:10:48
471,2,262,2020-01-01 22:11:27,2020-01-01 22:13:01
472,4,261,2020-01-01 22:10:48,2020-01-01 22:13:10
473,5,259,2020-01-01 21:57:16,2020-01-01 22:18:58
474,2,263,2020-01-01 22:18:04,2020-01-01 22:22:43
475,4,264,2020-01-01 22:25:24,2020-01-01 22:25:24
476,2,259,2020-01-01 22:18:58,2020-01-01 22:26:58
477,4,263,2020-01-01 22:22:43,2020-01-01 22:27:26
478,1,263,2020-01-01 22:27:26,2020-01-01 22:30:17
479,5,260,2020-01-01 22:09:55,2020-01-01 22:30:54
480,1,264,2020-01-01 22:25:24,2020-01-01 22:31:46
481,2,260,2020-01-01 22:30:54,2020-01-01 22:35:43
482,2,265,2020-01-01 22:30:48,2020-01-01 22:36:26
483,1,267,2020-01-01 22:43:30,2020-01-01 22:46:22
484,2,267,2020-01-01 22:46:22,2020-01-01 22:53:21
485,2,269,2020-01-01 22:53:08,2020-01-01 22:58:25
486,1,271,2020-01-01 23:00:03,2020-01-01 23:04:43
487,5,268,2020-01-01 22:48:20,2020-01-01 23:06:05
488,3,272,2020-01-01 23:06:00,2020-01-01 23:08:32
489,3,271,2020-01-01 23:04:43,2020-01-01 23:09:19
490,2,268,2020-01-01 23:06:05,2020-01-01 23:11:47
491,2,271,2020-01-01 23:09:19,2020-01-01 23:11:49
492,1,273,2020-01-01 23:09:27,2020-01-01 23:12:58
493,1,268,2020-01-01 23:11:47,2020-01-01 23:13:24
494,5,270,2020-01-01 22:55:31,2020-01-01 23:15:50
495,4,270,2020-01-01 23:15:50,2020-01-01 23:16:09
496,2,274,2020-01-01 23:17:06,2020-01-01 23:19:43
497,1,274,2020-01-01 23:19:43,2020-01-01 23:20:29
498,3,274,2020-01-01 23:20:29,2020-01-01 23:21:24
499,1,270,2020-01-01 23:16:09,2020-01-01 23:22:40
500,2,275,2020-01-01 23:22:09,2020-01-01 23:30:33
501,2,276,2020-01-01 23:28:42,2020-01-01 23:33:50
502,1,275,2020-01-01 23:30:33,2020-01-01 23:36:31
503,3,277,2020-01-01 23:35:41,2020-01-01 23:41:32
504,2,278,2020-01-01 23:39:51,2020-01-01 23:42:54
505,3,279,2020-01-01 23:45:50,2020-01-01 23:47:21
506,2,279,2020-01-01 23:47:21,2020-01-01 23:53:32
507,2,280,2020-01-01 23:51:45,2020-01-01 23:56:22
508,5,278,2020-01-01 23:42:54,2020-01-02 00:01:11
509,2,282,2020-01-02 00:03:55,2020-01-02 00:07:43
510,2,284,2020-01-02 00:12:08,2020-01-02 00:16:36
511,1,284,2020-01-02 00:16:36,2020-01-02 00:23:22
512,5,283,2020-01-02 00:06:50,2020-01-02 00:26:03
513,4,283,2020-01-02 00:26:03,2020-01-02 00:26:03
514,5,282,2020-01-02 00:07:43,2020-01-02 00:26:30
515,1,282,2020-01-02 00:26:30,2020-01-02 00:30:05
516,4,284,2020-01-02 00:23:22,2020-01-02 00:30:27
517,2,286,2020-01-02 00:24:47,2020-01-02 00:30:46
518,3,284,2020-01-02 00:30:27,2020-01-02 00:32:43
519,2,287,2020-01-02 00:33:32,2020-01-02 00:37:46
520,5,286,2020-01-02 00:30:46,2020-01-02 00:51:02
521,2,289,2020-01-02 00:45:05,2020-01-02 00:51:17
522,1,290,2020-01-02 00:50:33,2020-01-02 00:56:32
523,3,291,2020-01-02 00:54:38,2020-01-02 00:57:06
524,1,291,2020-01-02 00:57:06,2020-01-02 00:59:56
525,4,290,2020-01-02 00:56:32,2020-01-02 01:03:11
526,2,292,2020-01-02 00:59:37,2020-01-02 01:03:19
527,2,293,2020-01-02 01:00:22,2020-01-02 01:05:49
528,2,290,2020-01-02 01:03:11,2020-01-02 01:06:45
529,5,290,2020-01-02 01:06:45,2020-01-02 01:06:45
530,2,295,2020-01-02 01:09:19,2020-01-02 01:13:47
531,5,289,2020-01-02 00:51:17,2020-01-02 01:15:26
532,1,289,2020-01-02 01:15:26,2020-01-02 01:17:55
533,3,295,2020-01-02 01:13:47,2020-01-02 01:20:23
534,3,289,2020-01-02 01:17:55,2020-01-02 01:21:49
535,5,293,2020-01-02 01:05:49,2020-01-02 01:24:34
536,2,298,2020-01-02 01:24:28,2020-01-02 01:25:01
537,2,297,2020-01-02 01:19:34,2020-01-02 01:25:10
538,1,298,2020-01-02 01:25:01,2020-01-02 01:31:23
539,1,297,2020-01-02 01:25:10,2020-01-02 01:32:16
540,1,299,2020-01-02 01:29:45,2020-01-02 01:35:36
541,1,300,2020-01-02 01:34:44,2020-01-02 01:39:51
542,2,299,2020-01-02 01:35:36,2020-01-02 01:40:40
543,5,295,2020-01-02 01:20:23,2020-01-02 01:40:43
544,2,301,2020-01-02 01:39:40,2020-01-02 01:41:28
545,1,302,2020-01-02 01:42:22,2020-01-02 01:44:31
546,5,297,2020-01-02 01:32:16,2020-01-02 01:52:58
547,4,303,2020-01-02 01:48:59,2020-01-02 01:53:07
548,3,303,2020-01-02 01:53:07,2020-01-02 02:00:09
549,2,304,2020-01-02 01:55:00,2020-01-02 02:00:33
550,2,305,2020-01-02 01:58:59,2020-01-02 02:03:21
551,1,305,2020-01-02 02:03:21,2020-01-02 02:10:07
552,2,306,2020-01-02 02:05:33,2020-01-02 02:13:31
553,2,308,2020-01-02 02:13:17,2020-01-02 02:21:20
554,1,309,2020-01-02 02:20:17,2020-01-02 02:24:02
555,5,307,2020-01-02 02:11:37,2020-01-02 02:29:56
556,4,311,2020-01-02 02:30:25,2020-01-02 02:34:28
557,3,307,2020-01-02 02:29:56,2020-01-02 02:36:48
558,2,307,2020-01-02 02:36:48,2020-01-02 02:38:53
559,2,312,2020-01-02 02:34:49,2020-01-02 02:39:39
560,2,314,2020-01-02 02:39:39,2020-01-02 02:41:34
561,3,313,2020-01-02 02:39:28,2020-01-02 02:44:11
562,2,315,2020-01-02 02:45:47,2020-01-02 02:50:29
563,5,311,2020-01-02 02:34:28,2020-01-02 02:55:21
564,2,316,2020-01-02 02:50:33,2020-01-02 02:56:31
565,5,314,2020-01-02 02:41:34,2020-01-02 02:59:20
566,1,311,2020-01-02 02:55:21,2020-01-02 03:01:00
567,2,317,2020-01-02 02:56:53,2020-01-02 03:01:07
568,1,316,2020-01-02 02:56:31,2020-01-02 03:02:35
569,4,314,2020-01-02 02:59:20,2020-01-02 03:03:58
570,3,320,2020-01-02 03:08:56,2020-01-02 03:14:24
571,5,320,2020-01-02 03:14:24,2020-01-02 03:14:24
572,2,319,2020-01-02 03:07:31,2020-01-02 03:14:39
573,1,319,2020-01-02 03:14:39,2020-01-02 03:20:09
574,5,318,2020-01-02 03:02:29,2020-01-02 03:22:13
575,3,322,2020-01-02 03:18:12,2020-01-02 03:22:34
576,3,323,2020-01-02 03:22:45,2020-01-02 03:26:28
577,5,321,2020-01-02 03:09:27,2020-01-02 03:28:44
578,4,321,2020-01-02 03:28:44,2020-01-02 03:28:44
579,2,318,2020-01-02 03:22:13,2020-01-02 03:29:31
580,1,322,2020-01-02 03:22:34,2020-01-02 03:30:54
581,4,324,2020-01-02 03:27:27,2020-01-02 03:31:45
582,3,325,2020-01-02 03:29:31,2020-01-02 03:34:31
583,2,324,2020-01-02 03:31:45,2020-01-02 03:34:53
584,3,321,2020-01-02 03:28:44,2020-01-02 03:36:20
585,2,325,2020-01-02 03:34:31,2020-01-02 03:38:00
586,5,323,2020-01-02 03:26:28,2020-01-02 03:48:33
587,4,327,2020-01-02 03:43:28,2020-01-02 03:49:45
588,1,323,2020-01-02 03:48:33,2020-01-02 03:53:05
589,1,328,2020-01-02 03:49:45,2020-01-02 03:53:58
590,1,327,2020-01-02 03:49:45,2020-01-02 03:53:59
591,5,326,2020-01-02 03:37:52,2020-01-02 03:57:13
592,2,330,2020-01-02 03:59:09,2020-01-02 04:00:31
593,4,331,2020-01-02 04:02:05,2020-01-02 04:08:53
594,2,332,2020-01-02 04:09:05,2020-01-02 04:13:06
595,1,332,2020-01-02 04:13:06,2020-01-02 04:21:39
596,4,332,2020-01-02 04:21:39,2020-01-02 04:27:30
597,2,335,2020-01-02 04:27:15,2020-01-02 04:33:13
598,5,333,2020-01-02 04:15:50,2020-01-02 04:35:25
599,3,335,2020-01-02 04:33:13,2020-01-02 04:36:54
600,1,336,2020-01-02 04:32:30,2020-01-02 04:40:15
601,1,337,2020-01-02 04:38:21,2020-01-02 04:41:38
602,2,333,2020-01-02 04:35:25,2020-01-02 04:43:03
603,5,334,2020-01-02 04:21:11,2020-01-02 04:45:06
604,4,337,2020-01-02 04:41:38,2020-01-02 04:46:42
605,1,333,2020-01-02 04:43:03,2020-01-02 04:47:35
606,2,338,2020-01-02 04:42:26,2020-01-02 04:48:47
607,1,339,2020-01-02 04:47:31,2020-01-02 04:49:58
608,3,334,2020-01-02 04:45:06,2020-01-02 04:50:37
609,2,337,2020-01-02 04:46:42,2020-01-02 04:52:28
610,2,340,2020-01-02 04:51:05,2020-01-02 04:54:11
611,1,334,2020-01-02 04:50:37,2020-01-02 04:54:31
612,2,339,2020-01-02 04:49:58,2020-01-02 04:56:30
613,3,340,2020-01-02 04:54:11,2020-01-02 04:58:04
614,1,340,2020-01-02 04:58:04,2020-01-02 05:00:47
615,2,334,2020-01-02 04:54:31,2020-01-02 05:00:53
616,3,339,2020-01-02 04:56:30,2020-01-02 05:02:33
617,2,341,2020-01-02 04:59:15,2020-01-02 05:05:11
618,2,342,2020-01-02 05:04:28,2020-01-02 05:06:54
619,4,342,2020-01-02 05:06:54,2020-01-02 05:10:58
620,4,343,2020-01-02 05:11:17,2020-01-02 05:15:53
621,2,343,2020-01-02 05:15:53,2020-01-02 05:21:14
622,2,344,2020-01-02 05:15:48,2020-01-02 05:21:16
623,1,345,2020-01-02 05:20:53,2020-01-02 05:25:04
624,2,346,2020-01-02 05:28:23,2020-01-02 05:30:21
625,2,348,2020-01-02 05:35:25,2020-01-02 05:42:20
626,5,347,2020-01-02 05:30:42,2020-01-02 05:49:34
627,4,347,2020-01-02 05:49:34,2020-01-02 05:49:34
628,4,350,2020-01-02 05:46:15,2020-01-02 05:51:09
629,2,347,2020-01-02 05:49:34,2020-01-02 05:56:21
630,2,351,2020-01-02 05:52:38,2020-01-02 05:57:56
631,4,352,2020-01-02 05:59:09,2020-01-02 06:02:12
632,3,351,2020-01-02 05:57:56,2020-01-02 06:06:39
633,5,350,2020-01-02 05:51:09,2020-01-02 06:10:59
634,1,352,2020-01-02 06:02:12,2020-01-02 06:11:18
635,1,353,2020-01-02 06:03:48,2020-01-02 06:13:09
636,2,354,2020-01-02 06:07:50,2020-01-02 06:16:03
637,2,353,2020-01-02 06:13:09,2020-01-02 06:16:50
638,3,355,2020-01-02 06:15:23,2020-01-02 06:19:36
639,1,354,2020-01-02 06:16:03,2020-01-02 06:20:36
640,2,355,2020-01-02 06:19:36,2020-01-02 06:24:10
641,2,356,2020-01-02 06:20:48,2020-01-02 06:28:46
642,1,357,2020-01-02 06:23:43,2020-01-02 06:29:48
643,2,358,2020-01-02 06:28:41,2020-01-02 06:34:09
644,3,359,2020-01-02 06:31:03,2020-01-02 06:36:38
645,2,357,2020-01-02 06:29:48,2020-01-02 06:36:52
646,1,358,2020-01-02 06:34:09,2020-01-02 06:37:19
647,2,360,2020-01-02 06:33:04,2020-01-02 06:38:15
648,4,359,2020-01-02 06:36:38,2020-01-02 06:42:57
649,2,359,2020-01-02 06:42:57,2020-01-02 06:49:02
650,4,362,2020-01-02 06:46:17,2020-01-02 06:51:48
651,1,363,2020-01-02 06:51:28,2020-01-02 06:53:18
652,4,363,2020-01-02 06:53:18,2020-01-02 06:57:23
653,3,365,2020-01-02 07:05:34,2020-01-02 07:08:28
654,2,365,2020-01-02 07:08:28,2020-01-02 07:10:46
655,1,367,2020-01-02 07:13:30,2020-01-02 07:20:12
656,1,368,2020-01-02 07:18:11,2020-01-02 07:21:59
657,5,366,2020-01-02 07:10:42,2020-01-02 07:33:10
658,4,371,2020-01-02 07:31:00,2020-01-02 07:36:16
659,1,366,2020-01-02 07:33:10,2020-01-02 07:39:20
660,1,372,2020-01-02 07:35:37,2020-01-02 07:40:37
661,1,373,2020-01-02 07:39:16,2020-01-02 07:43:30
662,2,366,2020-01-02 07:39:20,2020-01-02 07:44:28
663,5,370,2020-01-02 07:27:49,2020-01-02 07:46:10
664,3,373,2020-01-02 07:43:30,2020-01-02 07:48:10
665,1,374,2020-01-02 07:45:48,2020-01-02 07:48:13
666,1,370,2020-01-02 07:46:10,2020-01-02 07:51:11
667,2,374,2020-01-02 07:48:13,2020-01-02 07:51:58
668,3,375,2020-01-02 07:50:06,2020-01-02 07:52:45
669,5,371,2020-01-02 07:36:16,2020-01-02 07:55:03
670,2,370,2020-01-02 07:51:11,2020-01-02 07:55:21
671,3,374,2020-01-02 07:51:58,2020-01-02 07:55:57
672,1,375,2020-01-02 07:52:45,2020-01-02 07:56:25
673,2,377,2020-01-02 07:55:21,2020-01-02 07:58:39
674,2,375,2020-01-02 07:56:25,2020-01-02 08:01:22
675,2,371,2020-01-02 07:55:03,2020-01-02 08:02:11
676,1,378,2020-01-02 08:00:14,2020-01-02 08:03:31
677,2,378,2020-01-02 08:03:31,2020-01-02 08:07:36
678,5,376,2020-01-02 07:52:43,2020-01-02 08:13:18
679,2,379,2020-01-02 08:08:53,2020-01-02 08:14:17
680,4,380,2020-01-02 08:11:29,2020-01-02 08:18:14
681,2,380,2020-01-02 08:18:14,2020-01-02 08:18:14
682,2,376,2020-01-02 08:13:18,2020-01-02 08:19:11
683,1,381,2020-01-02 08:19:33,2020-01-02 08:24:27
684,2,381,2020-01-02 08:24:27,2020-01-02 08:32:35
685,2,383,2020-01-02 08:31:04,2020-01-02 08:34:04
686,1,383,2020-01-02 08:34:04,2020-01-02 08:37:47
687,2,385,2020-01-02 08:37:26,2020-01-02 08:40:56
688,4,384,2020-01-02 08:36:24,2020-01-02 08:41:00
689,2,386,2020-01-02 08:38:02,2020-01-02 08:43:18
690,1,384,2020-01-02 08:41:00,2020-01-02 08:46:04
691,5,382,2020-01-02 08:25:17,2020-01-02 08:46:28
692,2,384,2020-01-02 08:46:04,2020-01-02 08:47:18
693,3,386,2020-01-02 08:43:18,2020-01-02 08:49:24
694,1,386,2020-01-02 08:49:24,2020-01-02 08:52:34
695,2,388,2020-01-02 08:50:25,2020-01-02 08:57:29
696,3,391,2020-01-02 09:00:34,2020-01-02 09:03:19
697,1,388,2020-01-02 08:57:29,2020-01-02 09:03:19
698,2,391,2020-01-02 09:03:19,2020-01-02 09:05:27
699,1,390,2020-01-02 08:58:08,2020-01-02 09:05:42
700,5,387,2020-01-02 08:46:16,2020-01-02 09:05:43
701,3,387,2020-01-02 09:05:43,2020-01-02 09:11:19
702,3,393,2020-01-02 09:08:55,2020-01-02 09:16:21
703,2,387,2020-01-02 09:11:19,2020-01-02 09:17:52
704,4,393,2020-01-02 09:16:21,2020-01-02 09:22:52
705,1,394,2020-01-02 09:18:37,2020-01-02 09:23:34
706,5,391,2020-01-02 09:05:27,2020-01-02 09:26:37
707,1,395,2020-01-02 09:26:36,2020-01-02 09:30:50
708,1,391,2020-01-02 09:26:37,2020-01-02 09:31:12
709,2,397,2020-01-02 09:35:09,2020-01-02 09:40:31
710,1,398,2020-01-02 09:40:28,2020-01-02 09:42:06
711,4,398,2020-01-02 09:42:06,2020-01-02 09:42:06
712,4,397,2020-01-02 09:40:31,2020-01-02 09:46:03
713,5,396,2020-01-02 09:28:23,2020-01-02 09:48:15
714,2,399,2020-01-02 09:45:01,2020-01-02 09:50:12
715,3,400,2020-01-02 09:48:22,2020-01-02 09:53:21
716,1,396,2020-01-02 09:48:15,2020-01-02 09:54:50
717,1,399,2020-01-02 09:50:12,2020-01-02 09:55:19
718,1,400,2020-01-02 09:53:21,2020-01-02 09:55:30
719,4,401,2020-01-02 09:56:16,2020-01-02 10:00:59
720,2,400,2020-01-02 09:55:30,2020-01-02 10:03:17
721,1,401,2020-01-02 10:00:59,2020-01-02 10:05:13
722,2,402,2020-01-02 10:03:56,2020-01-02 10:12:38
723,1,404,2020-01-02 10:11:58,2020-01-02 10:16:52
724,5,404,2020-01-02 10:16:52,2020-01-02 10:16:52
725,5,401,2020-01-02 10:05:13,2020-01-02 10:22:10
726,2,405,2020-01-02 10:19:25,2020-01-02 10:25:24
727,5,403,2020-01-02 10:07:51,2020-01-02 10:27:35
728,2,406,2020-01-02 10:24:54,2020-01-02 10:30:48
729,1,405,2020-01-02 10:25:24,2020-01-02 10:30:52
730,3,407,2020-01-02 10:31:32,2020-01-02 10:35:37
731,4,405,2020-01-02 10:30:52,2020-01-02 10:36:18
732,1,408,2020-01-02 10:35:37,2020-01-02 10:38:26
733,2,407,2020-01-02 10:35:37,2020-01-02 10:38:49
734,1,409,2020-01-02 10:35:37,2020-01-02 10:40:10
735,2,408,2020-01-02 10:38:26,2020-01-02 10:42:30
736,3,408,2020-01-02 10:42:30,2020-01-02 10:42:30
737,2,410,2020-01-02 10:41:02,2020-01-02 10:46:53
738,3,409,2020-01-02 10:40:10,2020-01-02 10:48:49
739,1,411,2020-01-02 10:43:46,2020-01-02 10:49:37
740,3,411,2020-01-02 10:49:37,2020-01-02 10:54:12
741,1,410,2020-01-02 10:46:53,2020-01-02 10:55:40
742,2,412,2020-01-02 10:49:37,2020-01-02 10:55:50
743,2,411,2020-01-02 10:54:12,2020-01-02 11:00:26
744,1,412,2020-01-02 10:55:50,2020-01-02 11:00:58
745,1,414,2020-01-02 10:59:43,2020-01-02 11:05:10
746,2,415,2020-01-02 11:04:37,2020-01-02 11:08:30
747,2,416,2020-01-02 11:08:14,2020-01-02 11:13:13
748,3,415,2020-01-02 11:08:30,2020-01-02 11:15:41
749,2,418,2020-01-02 11:15:29,2020-01-02 11:19:13
750,2,417,2020-01-02 11:11:05,2020-01-02 11:20:07
751,4,419,2020-01-02 11:17:04,2020-01-02 11:23:01
752,1,417,2020-01-02 11:20:07,2020-01-02 11:23:14
753,2,420,2020-01-02 11:23:18,2020-01-02 11:25:15
754,3,418,2020-01-02 11:19:13,2020-01-02 11:25:45
755,2,419,2020-01-02 11:23:01,2020-01-02 11:30:20
756,1,421,2020-01-02 11:28:06,2020-01-02 11:31:15
757,5,421,2020-01-02 11:31:15,2020-01-02 11:31:15
758,4,418,2020-01-02 11:25:45,2020-01-02 11:33:37
759,2,421,2020-01-02 11:31:15,2020-01-02 11:34:38
760,2,423,2020-01-02 11:36:32,2020-01-02 11:38:45
761,5,415,2020-01-02 11:15:41,2020-01-02 11:39:07
762,4,423,2020-01-02 11:38:45,2020-01-02 11:44:31
763,1,424,2020-01-02 11:38:50,2020-01-02 11:44:49
764,4,424,2020-01-02 11:44:49,2020-01-02 11:49:36
765,3,425,2020-01-02 11:46:21,2020-01-02 11:50:36
766,5,422,2020-01-02 11:30:42,2020-01-02 11:54:23
767,2,425,2020-01-02 11:50:36,2020-01-02 11:55:35
768,4,427,2020-01-02 11:52:54,2020-01-02 11:57:10
769,3,426,2020-01-02 11:50:22,2020-01-02 11:57:19
770,2,426,2020-01-02 11:57:19,2020-01-02 11:58:15
771,1,422,2020-01-02 11:54:23,2020-01-02 11:59:41
772,1,427,2020-01-02 11:57:10,2020-01-02 12:02:15
773,1,426,2020-01-02 11:58:15,2020-01-02 12:05:01
774,2,427,2020-01-02 12:02:15,2020-01-02 12:06:58
775,2,428,2020-01-02 11:58:30,2020-01-02 12:08:11
776,1,430,2020-01-02 12:11:03,2020-01-02 12:17:26
777,2,431,2020-01-02 12:20:05,2020-01-02 12:20:34
778,3,430,2020-01-02 12:17:26,2020-01-02 12:24:34
779,5,429,2020-01-02 12:03:49,2020-01-02 12:24:56
780,2,429,2020-01-02 12:24:56,2020-01-02 12:29:24
781,5,428,2020-01-02 12:08:11,2020-01-02 12:30:46
782,1,433,2020-01-02 12:30:12,2020-01-02 12:33:23
783,4,428,2020-01-02 12:30:46,2020-01-02 12:35:20
784,1,428,2020-01-02 12:35:20,2020-01-02 12:41:03
785,2,434,2020-01-02 12:36:52,2020-01-02 12:42:04
786,3,435,2020-01-02 12:38:44,2020-01-02 12:44:31
787,1,434,2020-01-02 12:42:04,2020-01-02 12:47:07
788,1,435,2020-01-02 12:44:31,2020-01-02 12:49:11
789,2,437,2020-01-02 12:46:42,2020-01-02 12:49:17
790,1,438,2020-01-02 12:50:15,2020-01-02 12:58:53
791,1,439,2020-01-02 12:54:10,2020-01-02 13:00:27
792,2,438,2020-01-02 12:58:53,2020-01-02 13:01:48
793,2,440,2020-01-02 12:57:01,2020-01-02 13:01:53
794,5,436,2020-01-02 12:43:22,2020-01-02 13:05:04
795,1,436,2020-01-02 13:05:04,2020-01-02 13:06:41
796,2,441,2020-01-02 13:05:16,2020-01-02 13:10:22
797,3,442,2020-01-02 13:07:37,2020-01-02 13:12:32
798,1,442,2020-01-02 13:12:32,2020-01-02 13:14:36
799,2,443,2020-01-02 13:15:21,2020-01-02 13:21:37
800,2,444,2020-01-02 13:21:19,2020-01-02 13:24:33
801,3,444,2020-01-02 13:24:33,2020-01-02 13:31:38
802,1,444,2020-01-02 13:31:38,2020-01-02 13:38:05
803,3,447,2020-01-02 13:39:12,2020-01-02 13:42:21
804,2,447,2020-01-02 13:42:21,2020-01-02 13:48:50
805,2,449,2020-01-02 13:46:25,2020-01-02 13:48:57
806,3,448,2020-01-02 13:46:25,2020-01-02 13:51:48
807,5,446,2020-01-02 13:33:25,2020-01-02 13:54:31
808,1,448,2020-01-02 13:51:48,2020-01-02 13:54:50
809,1,449,2020-01-02 13:48:57,2020-01-02 13:55:30
810,2,450,2020-01-02 13:52:16,2020-01-02 13:57:57
811,2,446,2020-01-02 13:54:31,2020-01-02 14:00:29
812,3,452,2020-01-02 14:00:22,2020-01-02 14:02:35
813,1,450,2020-01-02 13:57:57,2020-01-02 14:03:19
814,2,452,2020-01-02 14:02:35,2020-01-02 14:06:00
815,1,453,2020-01-02 14:03:32,2020-01-02 14:08:47
816,1,452,2020-01-02 14:06:00,2020-01-02 14:11:21
817,2,454,2020-01-02 14:09:52,2020-01-02 14:16:10
818,4,452,2020-01-02 14:11:21,2020-01-02 14:16:23
819,2,456,2020-01-02 14:20:45,2020-01-02 14:21:43
820,3,457,2020-01-02 14:27:37,2020-01-02 14:29:18
821,1,457,2020-01-02 14:29:18,2020-01-02 14:37:32
822,2,459,2020-01-02 14:36:05,2020-01-02 14:41:33
823,3,460,2020-01-02 14:40:34,2020-01-02 14:43:57
824,2,460,2020-01-02 14:43:57,2020-01-02 14:49:34
825,1,461,2020-01-02 14:46:43,2020-01-02 14:50:09
826,5,458,2020-01-02 14:32:41,2020-01-02 14:51:56
827,3,461,2020-01-02 14:50:09,2020-01-02 14:53:49
828,2,463,2020-01-02 14:54:24,2020-01-02 14:55:13
829,1,464,2020-01-02 14:54:24,2020-01-02 14:59:43
830,4,465,2020-01-02 14:58:22,2020-01-02 15:00:03
831,5,465,2020-01-02 15:00:03,2020-01-02 15:00:03
832,5,466,2020-01-02 15:01:31,2020-01-02 15:01:31
833,5,462,2020-01-02 14:48:50,2020-01-02 15:07:37
834,1,466,2020-01-02 15:01:31,2020-01-02 15:09:50
835,4,462,2020-01-02 15:07:37,2020-01-02 15:12:05
836,3,467,2020-01-02 15:06:35,2020-01-02 15:14:28
837,3,462,2020-01-02 15:12:05,2020-01-02 15:16:09
838,5,464,2020-01-02 14:59:43,2020-01-02 15:18:49
839,1,467,2020-01-02 15:14:28,2020-01-02 15:19:54
840,2,468,2020-01-02 15:15:28,2020-01-02 15:22:09
841,2,464,2020-01-02 15:18:49,2020-01-02 15:22:11
842,1,468,2020-01-02 15:22:09,2020-01-02 15:30:23
843,1,472,2020-01-02 15:34:14,2020-01-02 15:36:02
844,3,473,2020-01-02 15:39:37,2020-01-02 15:46:16
845,5,471,2020-01-02 15:27:50,2020-01-02 15:48:38
846,5,468,2020-01-02 15:30:23,2020-01-02 15:48:56
847,1,474,2020-01-02 15:44:32,2020-01-02 15:49:26
848,1,476,2020-01-02 15:52:25,2020-01-02 15:53:32
849,1,475,2020-01-02 15:47:46,2020-01-02 15:54:52
850,1,473,2020-01-02 15:46:16,2020-01-02 15:55:07
851,3,477,2020-01-02 15:53:48,2020-01-02 15:57:17
852,4,474,2020-01-02 15:49:26,2020-01-02 15:57:26
853,2,477,2020-01-02 15:57:17,2020-01-02 16:02:22
854,2,474,2020-01-02 15:57:26,2020-01-02 16:03:13
855,1,478,2020-01-02 16:02:08,2020-01-02 16:03:20
856,1,477,2020-01-02 16:02:22,2020-01-02 16:06:56
857,2,479,2020-01-02 16:05:46,2020-01-02 16:15:35
858,4,479,2020-01-02 16:15:35,2020-01-02 16:15:35
859,5,473,2020-01-02 15:55:07,2020-01-02 16:15:51
860,2,480,2020-01-02 16:10:49,2020-01-02 16:17:42
861,4,481,2020-01-02 16:15:06,2020-01-02 16:18:19
862,1,479,2020-01-02 16:15:35,2020-01-02 16:18:39
863,5,478,2020-01-02 16:03:20,2020-01-02 16:24:51
864,4,482,2020-01-02 16:19:56,2020-01-02 16:24:58
865,2,481,2020-01-02 16:18:19,2020-01-02 16:25:01
866,2,482,2020-01-02 16:24:58,2020-01-02 16:28:11
867,1,483,2020-01-02 16:24:18,2020-01-02 16:29:24
868,2,484,2020-01-02 16:30:28,2020-01-02 16:35:43
869,5,480,2020-01-02 16:17:42,2020-01-02 16:40:37
870,5,483,2020-01-02 16:29:24,2020-01-02 16:46:53
871,2,486,2020-01-02 16:42:24,2020-01-02 16:48:30
